Name|md5|Machine|SizeOfOptionalHeader|Characteristics|MajorLinkerVersion|MinorLinkerVersion|SizeOfCode|SizeOfInitializedData|SizeOfUninitializedData|AddressOfEntryPoint|BaseOfCode|BaseOfData|ImageBase|SectionAlignment|FileAlignment|MajorOperatingSystemVersion|MinorOperatingSystemVersion|MajorImageVersion|MinorImageVersion|MajorSubsystemVersion|MinorSubsystemVersion|SizeOfImage|SizeOfHeaders|CheckSum|Subsystem|DllCharacteristics|SizeOfStackReserve|SizeOfStackCommit|SizeOfHeapReserve|SizeOfHeapCommit|LoaderFlags|NumberOfRvaAndSizes|SectionsNb|SectionsMeanEntropy|SectionsMinEntropy|SectionsMaxEntropy|SectionsMeanRawsize|SectionsMinRawsize|SectionMaxRawsize|SectionsMeanVirtualsize|SectionsMinVirtualsize|SectionMaxVirtualsize|ImportsNbDLL|ImportsNb|ImportsNbOrdinal|ExportNb|ResourcesNb|ResourcesMeanEntropy|ResourcesMinEntropy|ResourcesMaxEntropy|ResourcesMeanSize|ResourcesMinSize|ResourcesMaxSize|LoadConfigurationSize|VersionInformationSize|packed|legitimate
924a950870296f1a5b4d43d3a27e6da64c1499d2a9a7bef8619063503e82a534.exe|a5cb076d66721781c391bd13c42839b5|332|224|271|6|0|27136|186880|2048|13613|4096|32768|4194304|4096|512|4|0|6|0|4|0|577536|1024|155946|2|34112|1048576|4096|1048576|4096|0|16|5|3.9941533370973645|0.0|6.458398214928006|7577.6|0|27136|112777.0|3416|352256|7|165|1|0|7|3.1955977380021485|2.1609640474436813|5.299340634842322|418.57142857142856|20|830|0|0|0|0
ae17eb26cbf11d83aad80be39ef37eff7e58ea81a10dc8fc3119adc7b061167b.exe|451f3bc0ec49995f46b0b0d388b93b95|332|224|271|6|0|61440|28672|0|64904|4096|65536|4194304|4096|4096|4|0|0|0|4|0|94208|4096|0|2|0|1048576|4096|1048576|4096|0|16|4|4.658987370435|0.5764651718933985|6.635097892331361|22528.0|4096|61440|21880.0|3108|61402|13|307|0|0|3|5.329376856948848|1.919240704636849|7.493199148393177|1222.6666666666667|20|3240|0|0|1|0
f345434c206cdac77df237cd1fb7dfc5c584b4876db288880e37df395692eb99.exe|2d48bbd87a02afbb1c3f2c344414e79c|332|224|258|48|0|5632|6656|0|13614|8192|0|4194304|8192|512|4|0|0|0|4|0|32768|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.7343575292789932|0.07763316234324169|5.716483084462896|4096.0|512|6144|3861.3333333333335|12|6144|1|1|0|0|4|3.980103327442687|1.7814963295286754|5.7487240854161|1429.5|20|4264|0|0|1|0
6f85429ee2823d079daaa5da5b2841332917fed1e8083b437f3d394a1f7f2fdc.exe|911f4b581e51d394ba3ff99c62040057|34404|240|8226|12|0|380928|314368|0|210652|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.604197804286589|3.8638293765242397|7.775067258642137|114005.33333333333|4096|380928|115575.83333333333|3700|380675|3|104|0|129|3|5.0859715203696165|2.566961045565863|7.779338999807882|55119.0|112|164864|112|0|0|0
205a4c364b96a430415d8c41e471a3f52d41530aae8d1d67bea0dca523242e13.exe|85d446135557f4394fff023f41ca0bb6|332|224|258|48|0|443392|2048|0|451266|8192|458752|4194304|8192|512|4|0|0|0|4|0|475136|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.438818391059432|0.10191042566270775|7.817007881513992|148480.0|512|443392|148082.66666666666|12|443168|1|1|0|0|1|3.2927563706603933|3.2927563706603933|3.2927563706603933|976.0|976|976|0|0|0|0
5d5c5d3d5dec11ec8d3dacd1458f48be078bf1bd294b30e3e047f7a49ead0d30.exe|c73928576f95ca72bdae8155a29035d4|332|224|258|48|0|5632|29696|0|13774|8192|0|4194304|8192|512|4|0|0|0|4|0|57344|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.2593626925463703|0.08153941234324169|5.516872337494001|11776.0|512|29184|11594.666666666666|12|29184|1|1|0|0|11|3.897854994523293|1.989041738779179|5.063704786550474|2573.2727272727275|118|9640|0|0|1|0
dfsds.bin|047af34af65efd5c6ee38eb7ad100a01|332|224|302|6|0|1209344|5120|0|1217038|8192|1220608|4194304|8192|512|4|0|0|0|4|0|1245184|1024|1274807|2|34144|1048576|4096|1048576|4096|0|16|4|4.234497123432334|0.10191042566270775|7.2083262880912775|303616.0|512|1209344|303310.75|12|1208852|1|1|0|0|2|3.8165272904144665|2.6319377671537465|5.0011168136751865|355.0|220|490|0|0|1|0
76c7cc16ca1f363d1ffe3438fb01dbc9bea68f7318133057da755247874eb079.exe|1dd0ba6e61f644ca87666d85d71a7da7|34404|240|8226|14|29|93184|234496|0|7760|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.843844471158602|2.01368355891762|7.845677103931159|46080.0|512|165888|46504.28571428572|252|165600|3|93|0|129|3|5.1096985104706665|2.566961045565863|7.850519970111032|55119.0|112|164864|312|0|0|0
f3a8035aeb8099aa25b9eb4472c7cf78dbf8f44910075ddac6377e473caf5eb7.exe|d9df30bd984d373c71373a596054f470|332|224|302|6|0|832512|13824|0|840638|8192|843776|4194304|8192|512|4|0|0|0|4|0|876544|1024|0|2|34112|1048576|4096|1048576|4096|0|15|4|2.824457010345003|0.09800417566270775|6.120954183553511|211584.0|512|832512|211313.75|12|832452|1|1|0|0|1|3.273570729836765|3.273570729836765|3.273570729836765|448.0|448|448|0|0|1|0
8aab180f8a8ad2351ab4e93c09e84cf27b3b7f0ebfdf34fbe341c2ab8a99a16a.exe|c51f9796867da3ff980535a0e2516bec|332|224|263|2|28|692736|1118208|3072|4832|4096|700416|4194304|4096|512|4|0|1|0|4|0|1298432|1024|2362914|3|0|2097152|4096|1048576|4096|0|16|16|3.6968699822113624|0.0|7.195875375488278|78560.0|0|692736|78416.625|24|692284|4|115|0|0|0|0|0|0|0|0|0|0|0|0|0
05dc530b14207a27aa557c4e238675b72bc80ab2c28def4284fb8954dde1652f.exe|373aaa9ed02df28fa973a062ae8bf7e9|34404|240|8226|14|29|93184|234496|0|7760|4096|0|6442450944|4096|512|6|0|0|0|6|0|344064|1024|0|2|288|1048576|4096|1048576|4096|0|16|7|4.84386683511738|2.01368355891762|7.845677103931159|46080.0|512|165888|46504.28571428572|252|165600|3|93|0|129|3|5.1096985104706665|2.566961045565863|7.850519970111032|55119.0|112|164864|312|0|0|0
6cde04f0cdc6b907c54f104d91b7faecd4a486a0928ba02525e7d7bf2988ad07.exe|8dfdeaaeda38c0982b61eab76925546a|34404|240|8226|12|0|380928|314368|0|210652|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.60420814429039|3.8638293765242397|7.775067258642137|114005.33333333333|4096|380928|115575.83333333333|3700|380675|3|104|0|129|3|5.0859715203696165|2.566961045565863|7.779338999807882|55119.0|112|164864|112|0|0|0
1eab788624de637578cd8a0d28c757a36a3cdbabf36e815ea9231fe239a58001.exe|3d7d188b688b06214b9a19d3d880dfa9|332|224|270|6|0|528896|2048|0|536718|8192|540672|4194304|8192|512|4|0|0|0|4|0|557056|512|0|2|34112|1048576|4096|1048576|4096|0|16|3|3.4421771621477357|0.09800417566270775|7.8524152461474435|176981.33333333334|512|528896|176530.66666666666|12|528532|1|1|0|0|1|3.2987041854883423|3.2987041854883423|3.2987041854883423|960.0|960|960|0|0|1|0
a392e0e1cfb35045a9e3bfb3c6d98de88819091be6c7cea7229c68442c03d6d2.exe|7bc7f47e1e9575519264297b04ec2cbf|34404|240|8226|12|0|380928|314368|0|210652|4096|0|6442450944|4096|512|6|0|0|0|6|0|708608|1024|0|2|288|1048576|4096|1048576|4096|0|16|6|5.604223195658197|3.8638293765242397|7.775067258642137|114005.33333333333|4096|380928|115575.83333333333|3700|380675|3|104|0|129|3|5.0859715203696165|2.566961045565863|7.779338999807882|55119.0|112|164864|112|0|0|0
